,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,name,sp_attack,sp_defense,speed,type1,type2,weight_kg,is_legendary
675,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,472,1.6,60,1000000,1.2,75,Furfrou,65,90,102,normal,none,28.0,0
676,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,355,1.9,54,1000000,0.3,62,Espurr,63,60,68,psychic,none,3.5,0
677,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,466,0.75,76,1000000,0.6,74,Meowstic,83,81,104,psychic,none,8.5,0
678,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80,5120,70,325,1.8,100,1000000,0.8,45,Honedge,35,37,28,steel,ghost,2.0,0
679,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110,5120,70,448,0.9,150,1000000,0.8,59,Doublade,45,49,35,steel,ghost,4.5,0
680,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150,5120,70,520,0.45,50,1000000,1.7,60,Aegislash,150,50,60,steel,ghost,53.0,0
681,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,341,2.0,60,1000000,0.2,78,Spritzee,63,65,23,fairy,none,0.5,0
682,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72,5120,70,462,1.4,72,1000000,0.8,101,Aromatisse,99,89,29,fairy,none,15.5,0
683,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,5120,70,341,2.0,66,1000000,0.4,62,Swirlix,59,57,49,fairy,none,3.5,0
684,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,5120,70,480,1.4,86,1000000,0.8,82,Slurpuff,85,75,72,fairy,none,5.0,0
685,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,5120,70,288,1.9,53,1000000,0.4,53,Inkay,37,46,45,dark,psychic,3.5,0
686,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,5120,70,482,0.8,88,1000000,1.5,86,Malamar,68,75,73,dark,psychic,47.0,0
687,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,5120,70,306,1.2,67,1000000,0.5,42,Binacle,39,56,50,rock,water,31.0,0
688,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,5120,70,500,0.45,115,1000000,1.3,72,Barbaracle,54,86,68,rock,water,96.0,0
689,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,5120,70,320,2.25,60,1000000,0.5,50,Skrelp,60,60,30,poison,water,7.3,0
690,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,5120,70,494,0.55,90,1000000,1.8,65,Dragalge,97,123,44,poison,dragon,81.5,0
691,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,3840,70,330,2.25,62,1250000,0.5,50,Clauncher,58,63,44,water,none,8.3,0
692,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,3840,70,500,0.55,88,1250000,1.3,71,Clawitzer,120,89,59,water,none,35.3,0
693,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,5120,70,289,1.9,33,1000000,0.5,44,Helioptile,61,43,70,electric,normal,6.0,0
694,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,481,0.75,52,1000000,1.0,62,Heliolisk,109,94,109,electric,normal,21.0,0
695,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,7680,70,362,0.45,77,1000000,0.8,58,Tyrunt,45,45,48,rock,dragon,26.0,0
696,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,7680,70,521,0.45,119,1000000,2.5,82,Tyrantrum,69,59,71,rock,dragon,270.0,0
697,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,7680,70,362,0.45,50,1000000,1.3,77,Amaura,67,63,46,rock,ice,25.2,0
698,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,7680,70,521,0.45,72,1000000,2.7,123,Aurorus,99,92,58,rock,ice,225.0,0
699,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,8960,70,525,0.45,65,1000000,1.0,95,Sylveon,110,130,60,fairy,none,23.5,0
700,0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,5120,70,500,1.0,75,1000000,0.8,78,Hawlucha,74,63,118,fighting,flying,21.5,0
701,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,5120,70,431,1.8,57,1000000,0.2,67,Dedenne,81,67,101,electric,fairy,2.2,0
702,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,6400,70,500,0.6,150,1250000,0.3,50,Carbink,50,150,50,rock,fairy,5.7,0
703,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,10240,35,300,0.45,35,1250000,0.3,45,Goomy,55,75,40,dragon,none,2.8,0
704,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,35,452,0.45,53,1250000,0.8,68,Sliggoo,83,113,60,dragon,none,17.5,0
705,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,10240,35,600,0.45,70,1250000,2.0,90,Goodra,110,150,80,dragon,none,150.5,0
706,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,5120,70,470,0.75,91,800000,0.2,57,Klefki,80,87,75,steel,fairy,3.0,0
707,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,5120,70,309,1.2,48,1000000,0.4,43,Phantump,50,60,38,ghost,grass,7.0,0
708,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,5120,70,474,0.6,76,1000000,1.5,85,Trevenant,65,82,56,ghost,grass,71.0,0
709,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,5120,70,335,1.2,70,1000000,0.8,59,Pumpkaboo,44,55,41,ghost,grass,15.0,0
710,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,5120,70,494,0.6,122,1000000,1.7,85,Gourgeist,58,75,54,ghost,grass,39.0,0
711,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,70,304,1.9,85,1000000,1.0,55,Bergmite,32,35,28,ice,none,99.5,0
712,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,70,514,0.55,184,1000000,2.0,95,Avalugg,44,46,28,ice,none,505.0,0
713,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,70,245,1.9,35,1000000,0.5,40,Noibat,45,40,55,flying,dragon,8.0,0
714,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,5120,70,535,0.45,80,1000000,1.5,85,Noivern,97,80,123,flying,dragon,85.0,0
715,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,30720,0,680,0.45,95,1250000,3.0,126,Xerneas,131,98,99,fairy,none,215.0,1
716,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,30720,0,680,0.45,95,1250000,5.8,126,Yveltal,131,98,99,dark,flying,203.0,1
717,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,30720,0,708,0.03,121,1250000,5.0,216,Zygarde,91,95,85,dragon,ground,284.6,1
718,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,6400,70,700,0.03,110,1250000,0.7,50,Diancie,160,110,110,rock,fairy,8.8,1
719,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,30720,100,680,0.03,60,1250000,0.0,80,Hoopa,170,130,80,psychic,ghost,0.0,1
720,0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,30720,100,600,0.03,120,1250000,1.7,80,Volcanion,130,90,70,fire,water,195.0,1
721,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,3840,70,320,0.45,55,1059860,0.3,68,Rowlet,50,50,42,grass,flying,1.5,0
722,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,3840,70,420,0.45,75,1059860,0.7,78,Dartrix,70,70,52,grass,flying,16.0,0
723,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,3840,70,530,0.45,75,1059860,1.6,78,Decidueye,100,100,70,grass,ghost,36.6,0
724,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,3840,70,320,0.45,40,1059860,0.4,45,Litten,60,40,70,fire,none,4.3,0
725,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,3840,70,420,0.45,50,1059860,0.7,65,Torracat,80,50,90,fire,none,25.0,0
726,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,3840,70,530,0.45,90,1059860,1.8,95,Incineroar,80,90,60,fire,dark,83.0,0
727,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,3840,70,320,0.45,54,1059860,0.4,50,Popplio,66,56,40,water,none,7.5,0
728,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,3840,70,420,0.45,69,1059860,0.6,60,Brionne,91,81,50,water,none,17.5,0
729,0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,3840,70,530,0.45,74,1059860,1.8,80,Primarina,126,116,60,water,fairy,44.0,0
730,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,265,2.55,30,1000000,0.3,35,Pikipek,30,30,65,normal,flying,1.2,0
731,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,355,1.2,50,1000000,0.6,55,Trumbeak,40,50,75,normal,flying,14.8,0
732,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,70,485,0.45,75,1000000,1.1,80,Toucannon,75,75,60,normal,flying,26.0,0
733,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,253,2.55,30,1000000,0.4,48,Yungoos,30,30,45,normal,none,6.0,0
734,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,418,1.27,60,1000000,0.7,88,Gumshoos,55,60,45,normal,none,14.2,0
735,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,3840,70,300,2.55,45,1000000,0.4,47,Grubbin,55,45,46,bug,none,4.4,0
736,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,3840,70,400,1.2,95,1000000,0.5,57,Charjabug,55,75,36,bug,electric,10.5,0
737,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,3840,70,500,0.45,90,1000000,1.5,77,Vikavolt,145,75,43,bug,electric,45.0,0
738,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,5120,70,338,2.25,57,1000000,0.6,47,Crabrawler,42,47,63,fighting,none,7.0,0
739,0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,5120,70,478,0.6,77,1000000,1.7,97,Crabominable,62,67,43,fighting,ice,180.0,0
740,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,5120,70,476,0.45,70,1000000,0.6,75,Oricorio,98,70,93,fire,flying,3.4,0
741,0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,5120,70,304,1.9,40,1000000,0.1,40,Cutiefly,55,40,84,bug,fairy,0.2,0
742,0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,5120,70,464,0.75,60,1000000,0.2,60,Ribombee,95,70,124,bug,fairy,0.5,0
743,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,3840,70,280,1.9,40,1000000,0.5,45,Rockruff,30,40,60,rock,none,9.2,0
744,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,3840,70,487,0.9,75,1000000,0.0,85,Lycanroc,55,75,82,rock,none,0.0,0
745,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,3840,70,620,0.6,130,800000,0.2,45,Wishiwashi,140,135,30,water,none,0.3,0
746,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,5120,70,305,1.9,62,1000000,0.4,50,Mareanie,43,52,45,poison,water,8.0,0
747,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63,5120,70,495,0.75,152,1000000,0.7,50,Toxapex,53,142,35,poison,water,14.5,0
748,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,5120,70,385,1.9,70,1000000,1.0,70,Mudbray,45,55,45,ground,none,110.0,0
749,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125,5120,70,500,0.6,100,1000000,2.5,100,Mudsdale,55,85,35,ground,none,920.0,0
750,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40,3840,70,269,2.0,52,1000000,0.3,38,Dewpider,40,72,27,water,bug,4.0,0
751,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70,3840,70,454,1.0,92,1000000,1.8,68,Araquanid,50,132,42,water,bug,82.0,0
752,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55,5120,70,250,1.9,35,1000000,0.3,40,Fomantis,50,35,35,grass,none,1.5,0
753,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105,5120,70,480,0.75,90,1000000,0.9,70,Lurantis,80,90,45,grass,none,18.5,0
754,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35,5120,70,285,1.9,55,1000000,0.2,40,Morelull,65,75,15,grass,fairy,1.5,0
755,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,45,5120,70,405,0.75,80,1000000,1.0,60,Shiinotic,90,100,30,grass,fairy,11.5,0
756,0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,44,5120,70,320,1.2,40,1000000,0.6,48,Salandit,71,40,77,poison,fire,4.8,0
757,0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,64,5120,70,480,0.45,60,1000000,1.2,68,Salazzle,111,60,117,poison,fire,22.2,0
758,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,75,3840,70,340,1.4,50,1000000,0.5,70,Stufful,45,50,50,normal,fighting,6.8,0
759,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,3840,70,500,0.7,80,1000000,2.1,120,Bewear,55,60,60,normal,fighting,135.0,0
760,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,30,5120,70,210,2.35,38,1059860,0.3,42,Bounsweet,30,38,32,grass,none,3.2,0
761,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,5120,70,290,1.2,48,1059860,0.7,52,Steenee,40,48,62,grass,none,8.2,0
762,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,120,5120,70,510,0.45,98,1059860,1.2,72,Tsareena,50,98,72,grass,none,21.4,0
763,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,485,0.6,90,800000,0.1,51,Comfey,82,110,100,fairy,none,0.3,0
764,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,60,5120,70,490,0.45,80,1250000,1.5,90,Oranguru,90,110,60,normal,psychic,76.0,0
765,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120,5120,70,490,0.45,90,1250000,2.0,100,Passimian,40,60,80,fighting,none,82.8,0
766,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,35,5120,70,230,0.9,40,1000000,0.5,25,Wimpod,20,30,80,bug,water,12.0,0
767,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,125,5120,70,530,0.45,140,1000000,2.0,75,Golisopod,60,90,40,bug,water,108.0,0
768,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,55,3840,70,320,1.4,80,1000000,0.5,55,Sandygast,70,45,15,ghost,ground,70.0,0
769,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,75,3840,70,480,0.6,110,1000000,1.3,85,Palossand,100,75,35,ghost,ground,250.0,0
770,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,60,3840,70,410,0.6,130,800000,0.3,55,Pyukumuku,30,130,5,water,none,1.2,0
771,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,30720,0,534,0.03,95,1250000,1.9,95,Type: Null,95,95,59,normal,none,120.5,0
772,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,30720,0,570,0.03,95,1250000,2.3,95,Silvally,95,95,95,normal,none,100.5,0
773,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,100,6400,70,500,0.3,60,1059860,0.3,60,Minior,100,60,120,rock,flying,40.0,0
774,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115,5120,70,480,0.45,65,1250000,0.4,65,Komala,75,95,65,normal,none,19.9,0
775,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,78,5120,70,485,0.7,135,1000000,2.0,60,Turtonator,91,85,36,fire,dragon,212.0,0
776,0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,98,2560,70,435,1.8,63,1000000,0.3,65,Togedemaru,40,73,96,electric,steel,3.3,0
777,0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,90,5120,70,476,0.45,80,1000000,0.2,55,Mimikyu,50,105,96,ghost,fairy,0.7,0
778,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,105,3840,70,475,0.8,70,1000000,0.9,68,Bruxish,70,70,92,water,psychic,19.0,0
779,1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,60,5120,70,485,0.7,85,1000000,3.0,78,Drampa,135,91,36,normal,dragon,185.0,0
780,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,131,6400,70,517,0.25,100,1000000,3.9,70,Dhelmise,86,90,40,ghost,grass,210.0,0
781,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,55,10240,70,300,0.45,65,1250000,0.6,45,Jangmo-o,45,45,45,dragon,none,29.7,0
782,0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,75,10240,70,420,0.45,90,1250000,1.2,55,Hakamo-o,65,70,65,dragon,fighting,47.0,0
783,0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,110,10240,70,600,0.45,125,1250000,1.6,75,Kommo-o,100,105,85,dragon,fighting,78.2,0
784,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,115,3840,70,570,0.03,85,1250000,1.8,70,Tapu Koko,95,75,130,electric,fairy,20.5,1
785,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,85,3840,70,570,0.03,75,1250000,1.2,70,Tapu Lele,130,115,95,psychic,fairy,18.6,1
786,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,130,3840,70,570,0.03,115,1250000,1.9,70,Tapu Bulu,85,95,75,grass,fairy,45.5,1
