against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_happiness,base_total,defense,height_m,hp,name,sp_attack,sp_defense,speed,type1,type2,weight_kg,is_legendary,capture_rate_bin,experience_growth_bin
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,70,551,67,0.2,74,Floette,125,128,92,fairy,none,0.9,0,1-1.5,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,70,552,68,1.1,78,Florges,112,154,75,fairy,none,10.0,0,0-0.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,70,350,48,0.9,66,Skiddo,62,57,52,grass,none,31.0,0,1.5-2.0,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,70,531,62,1.7,123,Gogoat,97,81,68,grass,none,91.0,0,0-0.5,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,70,348,62,0.6,67,Pancham,46,48,43,fighting,none,8.0,0,2.0-2.5,Below 1.1M
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124,70,495,78,2.1,95,Pangoro,69,71,58,fighting,dark,136.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,70,472,60,1.2,75,Furfrou,65,90,102,normal,none,28.0,0,1.5-2.0,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,70,355,54,0.3,62,Espurr,63,60,68,psychic,none,3.5,0,1.5-2.0,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,70,466,76,0.6,74,Meowstic,83,81,104,psychic,none,8.5,0,0.5-1,Below 1.1M
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80,70,325,100,0.8,45,Honedge,35,37,28,steel,ghost,2.0,0,1.5-2.0,Below 1.1M
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110,70,448,150,0.8,59,Doublade,45,49,35,steel,ghost,4.5,0,0.5-1,Below 1.1M
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150,70,520,50,1.7,60,Aegislash,150,50,60,steel,ghost,53.0,0,0-0.5,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,70,341,60,0.2,78,Spritzee,63,65,23,fairy,none,0.5,0,1.5-2.0,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72,70,462,72,0.8,101,Aromatisse,99,89,29,fairy,none,15.5,0,1-1.5,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,70,341,66,0.4,62,Swirlix,59,57,49,fairy,none,3.5,0,1.5-2.0,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,70,480,86,0.8,82,Slurpuff,85,75,72,fairy,none,5.0,0,1-1.5,Below 1.1M
4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,70,288,53,0.4,53,Inkay,37,46,45,dark,psychic,3.5,0,1.5-2.0,Below 1.1M
4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,70,482,88,1.5,86,Malamar,68,75,73,dark,psychic,47.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,70,306,67,0.5,42,Binacle,39,56,50,rock,water,31.0,0,1-1.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,70,500,115,1.3,72,Barbaracle,54,86,68,rock,water,96.0,0,0-0.5,Below 1.1M
0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,70,320,60,0.5,50,Skrelp,60,60,30,poison,water,7.3,0,2.0-2.5,Below 1.1M
0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,70,494,90,1.8,65,Dragalge,97,123,44,poison,dragon,81.5,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,70,330,62,0.5,50,Clauncher,58,63,44,water,none,8.3,0,2.0-2.5,Above 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,70,500,88,1.3,71,Clawitzer,120,89,59,water,none,35.3,0,0.5-1,Above 1.1M
1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,70,289,33,0.5,44,Helioptile,61,43,70,electric,normal,6.0,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,70,481,52,1.0,62,Heliolisk,109,94,109,electric,normal,21.0,0,0.5-1,Below 1.1M
1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,70,362,77,0.8,58,Tyrunt,45,45,48,rock,dragon,26.0,0,0-0.5,Below 1.1M
1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,70,521,119,2.5,82,Tyrantrum,69,59,71,rock,dragon,270.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,70,362,50,1.3,77,Amaura,67,63,46,rock,ice,25.2,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,70,521,72,2.7,123,Aurorus,99,92,58,rock,ice,225.0,0,0-0.5,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,70,525,65,1.0,95,Sylveon,110,130,60,fairy,none,23.5,0,0-0.5,Below 1.1M
0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,70,500,75,0.8,78,Hawlucha,74,63,118,fighting,flying,21.5,0,0.5-1,Below 1.1M
0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,70,431,57,0.2,67,Dedenne,81,67,101,electric,fairy,2.2,0,1.5-2.0,Below 1.1M
0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,70,500,150,0.3,50,Carbink,50,150,50,rock,fairy,5.7,0,0.5-1,Above 1.1M
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,35,300,35,0.3,45,Goomy,55,75,40,dragon,none,2.8,0,0-0.5,Above 1.1M
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,35,452,53,0.8,68,Sliggoo,83,113,60,dragon,none,17.5,0,0-0.5,Above 1.1M
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,35,600,70,2.0,90,Goodra,110,150,80,dragon,none,150.5,0,0-0.5,Above 1.1M
0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,70,470,91,0.2,57,Klefki,80,87,75,steel,fairy,3.0,0,0.5-1,Below 1.1M
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,70,309,48,0.4,43,Phantump,50,60,38,ghost,grass,7.0,0,1-1.5,Below 1.1M
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,70,474,76,1.5,85,Trevenant,65,82,56,ghost,grass,71.0,0,0.5-1,Below 1.1M
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,70,335,70,0.8,59,Pumpkaboo,44,55,41,ghost,grass,15.0,0,1-1.5,Below 1.1M
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,70,494,122,1.7,85,Gourgeist,58,75,54,ghost,grass,39.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,70,304,85,1.0,55,Bergmite,32,35,28,ice,none,99.5,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,70,514,184,2.0,95,Avalugg,44,46,28,ice,none,505.0,0,0.5-1,Below 1.1M
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,70,245,35,0.5,40,Noibat,45,40,55,flying,dragon,8.0,0,1.5-2.0,Below 1.1M
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,70,535,80,1.5,85,Noivern,97,80,123,flying,dragon,85.0,0,0-0.5,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,0,680,95,3.0,126,Xerneas,131,98,99,fairy,none,215.0,1,0-0.5,Above 1.1M
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,0,680,95,5.8,126,Yveltal,131,98,99,dark,flying,203.0,1,0-0.5,Above 1.1M
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,0,708,121,5.0,216,Zygarde,91,95,85,dragon,ground,284.6,1,0-0.5,Above 1.1M
0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,70,700,110,0.7,50,Diancie,160,110,110,rock,fairy,8.8,1,0-0.5,Above 1.1M
1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,100,680,60,0.0,80,Hoopa,170,130,80,psychic,ghost,0.0,1,0-0.5,Above 1.1M
0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,100,600,120,1.7,80,Volcanion,130,90,70,fire,water,195.0,1,0-0.5,Above 1.1M
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,70,320,55,0.3,68,Rowlet,50,50,42,grass,flying,1.5,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,70,420,75,0.7,78,Dartrix,70,70,52,grass,flying,16.0,0,0-0.5,Below 1.1M
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,70,530,75,1.6,78,Decidueye,100,100,70,grass,ghost,36.6,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,70,320,40,0.4,45,Litten,60,40,70,fire,none,4.3,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,70,420,50,0.7,65,Torracat,80,50,90,fire,none,25.0,0,0-0.5,Below 1.1M
1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,70,530,90,1.8,95,Incineroar,80,90,60,fire,dark,83.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,70,320,54,0.4,50,Popplio,66,56,40,water,none,7.5,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,70,420,69,0.6,60,Brionne,91,81,50,water,none,17.5,0,0-0.5,Below 1.1M
0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,70,530,74,1.8,80,Primarina,126,116,60,water,fairy,44.0,0,0-0.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,70,265,30,0.3,35,Pikipek,30,30,65,normal,flying,1.2,0,2.5+,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,70,355,50,0.6,55,Trumbeak,40,50,75,normal,flying,14.8,0,1-1.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,70,485,75,1.1,80,Toucannon,75,75,60,normal,flying,26.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,70,253,30,0.4,48,Yungoos,30,30,45,normal,none,6.0,0,2.5+,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,70,418,60,0.7,88,Gumshoos,55,60,45,normal,none,14.2,0,1-1.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,70,300,45,0.4,47,Grubbin,55,45,46,bug,none,4.4,0,2.5+,Below 1.1M
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,70,400,95,0.5,57,Charjabug,55,75,36,bug,electric,10.5,0,1-1.5,Below 1.1M
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,70,500,90,1.5,77,Vikavolt,145,75,43,bug,electric,45.0,0,0-0.5,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,70,338,57,0.6,47,Crabrawler,42,47,63,fighting,none,7.0,0,2.0-2.5,Below 1.1M
0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,70,478,77,1.7,97,Crabominable,62,67,43,fighting,ice,180.0,0,0.5-1,Below 1.1M
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,70,476,70,0.6,75,Oricorio,98,70,93,fire,flying,3.4,0,0-0.5,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,70,304,40,0.1,40,Cutiefly,55,40,84,bug,fairy,0.2,0,1.5-2.0,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,70,464,60,0.2,60,Ribombee,95,70,124,bug,fairy,0.5,0,0.5-1,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,70,280,40,0.5,45,Rockruff,30,40,60,rock,none,9.2,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,70,487,75,0.0,85,Lycanroc,55,75,82,rock,none,0.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,70,620,130,0.2,45,Wishiwashi,140,135,30,water,none,0.3,0,0.5-1,Below 1.1M
0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,70,305,62,0.4,50,Mareanie,43,52,45,poison,water,8.0,0,1.5-2.0,Below 1.1M
0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63,70,495,152,0.7,50,Toxapex,53,142,35,poison,water,14.5,0,0.5-1,Below 1.1M
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,70,385,70,1.0,70,Mudbray,45,55,45,ground,none,110.0,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125,70,500,100,2.5,100,Mudsdale,55,85,35,ground,none,920.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40,70,269,52,0.3,38,Dewpider,40,72,27,water,bug,4.0,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70,70,454,92,1.8,68,Araquanid,50,132,42,water,bug,82.0,0,0.5-1,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55,70,250,35,0.3,40,Fomantis,50,35,35,grass,none,1.5,0,1.5-2.0,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105,70,480,90,0.9,70,Lurantis,80,90,45,grass,none,18.5,0,0.5-1,Below 1.1M
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35,70,285,55,0.2,40,Morelull,65,75,15,grass,fairy,1.5,0,1.5-2.0,Below 1.1M
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,45,70,405,80,1.0,60,Shiinotic,90,100,30,grass,fairy,11.5,0,0.5-1,Below 1.1M
0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,44,70,320,40,0.6,48,Salandit,71,40,77,poison,fire,4.8,0,1-1.5,Below 1.1M
0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,64,70,480,60,1.2,68,Salazzle,111,60,117,poison,fire,22.2,0,0-0.5,Below 1.1M
0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,75,70,340,50,0.5,70,Stufful,45,50,50,normal,fighting,6.8,0,1-1.5,Below 1.1M
0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,70,500,80,2.1,120,Bewear,55,60,60,normal,fighting,135.0,0,0.5-1,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,30,70,210,38,0.3,42,Bounsweet,30,38,32,grass,none,3.2,0,2.0-2.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,70,290,48,0.7,52,Steenee,40,48,62,grass,none,8.2,0,1-1.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,120,70,510,98,1.2,72,Tsareena,50,98,72,grass,none,21.4,0,0-0.5,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,70,485,90,0.1,51,Comfey,82,110,100,fairy,none,0.3,0,0.5-1,Below 1.1M
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,60,70,490,80,1.5,90,Oranguru,90,110,60,normal,psychic,76.0,0,0-0.5,Above 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120,70,490,90,2.0,100,Passimian,40,60,80,fighting,none,82.8,0,0-0.5,Above 1.1M
1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,35,70,230,40,0.5,25,Wimpod,20,30,80,bug,water,12.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,125,70,530,140,2.0,75,Golisopod,60,90,40,bug,water,108.0,0,0-0.5,Below 1.1M
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,55,70,320,80,0.5,55,Sandygast,70,45,15,ghost,ground,70.0,0,1-1.5,Below 1.1M
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,75,70,480,110,1.3,85,Palossand,100,75,35,ghost,ground,250.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,60,70,410,130,0.3,55,Pyukumuku,30,130,5,water,none,1.2,0,0.5-1,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,0,534,95,1.9,95,Type: Null,95,95,59,normal,none,120.5,0,0-0.5,Above 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,0,570,95,2.3,95,Silvally,95,95,95,normal,none,100.5,0,0-0.5,Above 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,100,70,500,60,0.3,60,Minior,100,60,120,rock,flying,40.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115,70,480,65,0.4,65,Komala,75,95,65,normal,none,19.9,0,0-0.5,Above 1.1M
0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,78,70,485,135,2.0,60,Turtonator,91,85,36,fire,dragon,212.0,0,0.5-1,Below 1.1M
0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,98,70,435,63,0.3,65,Togedemaru,40,73,96,electric,steel,3.3,0,1.5-2.0,Below 1.1M
0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,90,70,476,80,0.2,55,Mimikyu,50,105,96,ghost,fairy,0.7,0,0-0.5,Below 1.1M
2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,105,70,475,70,0.9,68,Bruxish,70,70,92,water,psychic,19.0,0,0.5-1,Below 1.1M
1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,60,70,485,85,3.0,78,Drampa,135,91,36,normal,dragon,185.0,0,0.5-1,Below 1.1M
